Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1455208579.08482,0,1455208579,84819936,,0.595627,1.4349319999999999,-0.9423459999999999,0.065755,0.013909,0.11015599999999999,-0.9916389999999999
1455208579.0973198,0,1455208579,97319935,,0.595542,1.438987,-0.9300719999999999,0.08434900000000001,0.027198000000000003,0.125912,-0.988075
1455208579.10982,0,1455208579,109819936,,0.596854,1.442947,-0.9208129999999999,0.07535900000000001,0.012758,0.120398,-0.9897790000000001
1455208579.12232,0,1455208579,122319936,,0.597508,1.446963,-0.909149,0.087159,0.025462000000000002,0.124424,-0.988066
1455208579.13482,0,1455208579,134819935,,0.599479,1.450073,-0.900209,0.067315,0.013561000000000002,0.106021,-0.9919899999999999
1455208579.14732,0,1455208579,147319936,,0.599283,1.454925,-0.888209,0.09425800000000001,0.022882,0.128377,-0.9869709999999999
1455208579.1598198,0,1455208579,159819935,,0.599919,1.45822,-0.877785,0.09097100000000001,0.023909,0.129547,-0.987102
1455208579.17232,0,1455208579,172319936,,0.6006630000000001,1.4620600000000001,-0.867426,0.092137,0.022422,0.132237,-0.9866719999999999
1455208579.18482,0,1455208579,184819936,,0.602029,1.465422,-0.8573290000000001,0.082927,0.024794999999999998,0.11348499999999999,-0.989762
1455208579.19732,0,1455208579,197319935,,0.602111,1.469249,-0.8466049999999999,0.092203,0.022885,0.133873,-0.9864350000000001
1455208579.20982,0,1455208579,209819936,,0.60295,1.472208,-0.8361700000000001,0.084871,0.024863999999999997,0.124096,-0.9883209999999999
1455208579.2223198,0,1455208579,222319935,,0.603491,1.476189,-0.825893,0.084812,0.022991,0.126595,-0.9880549999999999
1455208579.23482,0,1455208579,234819936,,0.604372,1.4797870000000002,-0.8156979999999999,0.088898,0.023291,0.126094,-0.9877530000000001
1455208579.24732,0,1455208579,247319936,,0.605007,1.483708,-0.805654,0.091785,0.023275999999999998,0.131021,-0.9868469999999999
1455208579.25982,0,1455208579,259819935,,0.605466,1.4866979999999999,-0.7952239999999999,0.087427,0.02284,0.12921,-0.987492
1455208579.27232,0,1455208579,272319936,,0.606328,1.490638,-0.786255,0.085359,0.014274,0.12998099999999999,-0.9877319999999999
1455208579.2848198,0,1455208579,284819935,,0.606746,1.493787,-0.7749590000000001,0.087938,0.021906000000000002,0.127855,-0.9876440000000001
1455208579.29732,0,1455208579,297319936,,0.607313,1.498014,-0.765051,0.09603400000000001,0.020101,0.135126,-0.985959
1455208579.30982,0,1455208579,309819936,,0.60849,1.500977,-0.7555189999999999,0.088238,0.023731,0.11566400000000002,-0.9890770000000001
1455208579.32232,0,1455208579,322319935,,0.608485,1.5043600000000001,-0.7449279999999999,0.091423,0.023287000000000002,0.124295,-0.98775
1455208579.33482,0,1455208579,334819936,,0.610089,1.507354,-0.736474,0.075889,0.010498,0.10938599999999998,-0.991043
1455208579.3473198,0,1455208579,347319935,,0.6092609999999999,1.510648,-0.725023,0.088946,0.025389,0.126754,-0.987612
1455208579.35982,0,1455208579,359819936,,0.6094890000000001,1.513634,-0.71637,0.078799,0.038127,0.11873900000000001,-0.989059
1455208579.37232,0,1455208579,372319936,,0.610179,1.518117,-0.7053550000000001,0.098889,0.020416,0.136114,-0.985534
1455208579.38482,0,1455208579,384819935,,0.6105,1.521017,-0.695525,0.09656,0.023065000000000002,0.133903,-0.986009
1455208579.39732,0,1455208579,397319936,,0.610907,1.523728,-0.68562,0.090835,0.022837,0.126822,-0.9874940000000001
1455208579.4098198,0,1455208579,409819935,,0.6116560000000001,1.526887,-0.676974,0.086172,0.01277,0.12178800000000001,-0.988726
1455208579.42232,0,1455208579,422319936,,0.611736,1.530033,-0.666237,0.09310299999999999,0.022515,0.12503399999999998,-0.987518
1455208579.43482,0,1455208579,434819936,,0.611971,1.533092,-0.656439,0.090862,0.0219,0.128548,-0.987289
1455208579.44732,0,1455208579,447319935,,0.612354,1.5362120000000001,-0.646749,0.09325599999999999,0.020766,0.130113,-0.986885
1455208579.45982,0,1455208579,459819936,,0.613663,1.538727,-0.638957,0.074643,0.012188,0.106644,-0.991417
1455208579.4723198,0,1455208579,472319935,,0.612949,1.5427600000000001,-0.627733,0.09815,0.018893,0.134497,-0.9858600000000001
1455208579.48482,0,1455208579,484819936,,0.6132270000000001,1.544991,-0.618061,0.092514,0.021137,0.126161,-0.98746
1455208579.49732,0,1455208579,497319936,,0.61379,1.548183,-0.608859,0.09205,0.023285,0.11591099999999999,-0.988711
1455208579.50982,0,1455208579,509819935,,0.613849,1.55211,-0.599435,0.099469,0.020596,0.13133,-0.9861209999999999
1455208579.52232,0,1455208579,522319936,,0.614696,1.553994,-0.591004,0.078448,0.010239,0.11174300000000001,-0.990583
1455208579.5348198,0,1455208579,534819935,,0.614084,1.558174,-0.580587,0.098612,0.022818,0.133426,-0.985877
1455208579.54732,0,1455208579,547319936,,0.6143609999999999,1.560361,-0.571167,0.083442,0.022234,0.11768900000000002,-0.989289
1455208579.55982,0,1455208579,559819936,,0.614412,1.563848,-0.5618810000000001,0.084138,0.021554,0.1187,-0.989124
1455208579.57232,0,1455208579,572319935,,0.614653,1.567387,-0.552675,0.084615,0.020589,0.118583,-0.989118
